%time      con-rate  rep-rate  rep-time(ms)  Net I/O  timo-err  oth-err
996177824     350.0     349.9        15.9     56.4         0        0
996178125     350.0     349.9        15.8     56.4         0        0
996178426     350.0     349.9        16.8     56.4         0        0
996178728     350.0     349.9        15.5     56.4         0        0
996179029     350.0     349.9        15.6     56.4         0        0
996179330     350.0     349.9        15.2     56.4         0        0
996179631     350.0     349.9        15.1     56.4         0        0
996179932     350.0     349.9        15.3     56.4         0        0
996180233     350.0     349.9        15.8     56.4         0        0
996180534     350.0     349.9        15.6     56.4         0        0
996180835     350.0     349.9        14.8     56.4         0        0
996181136     350.0     349.9        15.8     56.4         0        0
996181437     350.0     349.9        15.6     56.4         0        0
996181739     350.0     349.9        15.3     56.4         0        0
996182040     350.0     349.9        16.2     56.4         0        0
996182341     350.0     349.9        15.6     56.4         0        0
996182642     350.0     349.9        15.7     56.4         0        0
996182943     350.0     349.9        16.6     56.4         0        0
996183244     350.0     349.9        15.4     56.4         0        0
996183545     350.0     349.9        15.4     56.4         0        0
996183846     350.0     349.9        16.1     56.4         0        0
996184147     350.0     349.9        15.4     56.4         0        0
996184449     350.0     349.9        16.7     56.4         0        0
996184750     350.0     349.9        17.3     56.4         0        0
996185051     350.0     349.9        16.5     56.4         0        0
996185352     350.0     349.9        15.9     56.4         0        0
996185653     350.0     349.9        15.9     56.4         0        0
996185954     350.0     349.9        16.6     56.4         0        0
996186255     350.0     349.9        14.9     56.4         0        0
996186556     350.0     349.9        15.4     56.4         0        0
996186857     350.0     349.9        15.7     56.4         0        0
996187158     350.0     349.9        14.8     56.4         0        0
996187460     350.0     349.9        16.3     56.4         0        0
996187761     350.0     349.9        15.4     56.4         0        0
996188062     350.0     349.9        16.0     56.4         0        0
996188363     350.0     349.9        16.4     56.4         0        0
996188664     350.0     349.9        17.3     56.4         0        0
996188965     350.0     349.9        16.1     56.4         0        0
996189266     350.0     349.9        16.8     56.4         0        0
996189567     350.0     349.9        17.4     56.4         0        0
996189868     350.0     349.9        15.3     56.4         0        0
996190169     350.0     349.9        16.0     56.4         0        0
996190471     350.0     349.9        15.5     56.4         0        0
996190772     350.0     349.9        14.7     56.4         0        0
996191073     350.0     349.9        14.9     56.4         0        0
996191374     350.0     349.9        15.1     56.4         0        0
996191675     350.0     349.9        15.7     56.4         0        0
996191976     350.0     349.9        16.4     56.4         0        0
996192277     350.0     349.9        16.4     56.4         0        0
996192578     350.0     349.9        15.7     56.4         0        0
996192879     350.0     349.9        15.4     56.4         0        0
996193180     350.0     349.9        16.2     56.4         0        0
996193482     350.0     349.9        15.8     56.4         0        0
996193783     350.0     349.9        16.2     56.4         0        0
996194084     350.0     349.9        16.7     56.4         0        0
996194385     350.0     349.9        17.7     56.4         0        0
996194686     350.0     349.9        15.4     56.4         0        0
996194987     350.0     349.9        15.4     56.4         0        0
996195288     350.0     349.9        15.7     56.4         0        0
996195589     350.0     349.9        16.3     56.4         0        0
996195890     350.0     349.9        15.2     56.4         0        0
996196191     350.0     349.9        16.3     56.4         0        0
996196493     350.0     349.9        16.1     56.4         0        0
996196794     350.0     349.9        17.0     56.4         0        0
996197095     350.0     349.9        15.7     56.4         0        0
996197396     350.0     349.9        16.5     56.4         0        0
996197697     350.0     349.9        15.8     56.4         0        0
996197998     350.0     349.9        16.0     56.4         0        0
996198299     350.0     349.9        15.6     56.4         0        0
996198600     350.0     349.9        15.4     56.4         0        0
996198901     350.0     349.9        16.3     56.4         0        0
996199202     350.0     349.9        15.8     56.4         0        0
996199503     350.0     349.9        15.8     56.4         0        0
996199805     350.0     349.9        15.8     56.4         0        0
996200106     350.0     349.9        15.7     56.4         0        0
996200407     350.0     349.9        16.1     56.4         0        0
996200708     350.0     349.9        15.5     56.4         0        0
996201009     350.0     349.9        15.3     56.4         0        0
996201310     350.0     349.9        15.2     56.4         0        0
996201611     350.0     349.9        16.3     56.4         0        0
996201912     350.0     349.9        16.4     56.4         0        0
996202213     350.0     349.9        17.5     56.4         0        0
996202514     350.0     349.9        17.6     56.4         0        0
996202816     350.0     349.9        16.8     56.4         0        0
996203117     350.0     349.9        16.0     56.4         0        0
996203418     350.0     349.9        16.3     56.4         0        0
996203719     350.0     349.9        14.7     56.4         0        0
996204020     350.0     349.9        15.3     56.4         0        0
996204321     350.0     349.9        15.3     56.4         0        0
996204622     350.0     349.9        14.9     56.4         0        0
996204923     350.0     349.9        14.8     56.4         0        0
996205224     350.0     349.9        16.0     56.4         0        0
996205525     350.0     349.9        16.4     56.4         0        0
996205826     350.0     349.9        15.4     56.4         0        0
996206128     350.0     349.9        16.7     56.4         0        0
996206429     350.0     349.9        16.6     56.4         0        0
996206730     350.0     349.9        15.4     56.4         0        0
996207031     350.0     349.9        16.5     56.4         0        0
996207332     350.0     349.9        17.3     56.4         0        0
996207633     350.0     349.9        15.6     56.4         0        0
996207934     350.0     349.9        16.0     56.4         0        0
996208235     350.0     349.9        16.5     56.4         0        0
996208536     350.0     349.9        16.4     56.4         0        0
996208838     350.0     349.9        16.5     56.4         0        0
996209139     350.0     349.9        16.0     56.4         0        0
996209440     350.0     349.9        16.2     56.4         0        0
996209741     350.0     349.9        16.5     56.4         0        0
996210042     350.0     349.9        15.8     56.4         0        0
996210343     350.0     349.9        16.1     56.4         0        0
996210644     350.0     349.9        15.5     56.4         0        0
996210945     350.0     349.9        15.7     56.4         0        0
996211246     350.0     349.9        15.6     56.4         0        0
996211547     350.0     349.9        15.5     56.4         0        0
996211848     350.0     349.9        15.1     56.4         0        0
996212150     350.0     349.9        14.6     56.4         0        0
996212451     350.0     349.9        17.0     56.4         0        0
996212752     350.0     349.9        14.9     56.4         0        0
996213053     350.0     349.9        15.1     56.4         0        0
996213354     350.0     349.9        14.5     56.4         0        0
996213655     350.0     349.9        15.0     56.4         0        0
996213956     350.0     349.9        15.2     56.4         0        0
996214257     350.0     349.9        15.3     56.4         0        0
996214558     350.0     349.9        16.9     56.4         0        0
996214859     350.0     349.9        15.5     56.4         0        0
996215161     350.0     349.9        16.3     56.4         0        0
996215462     350.0     349.9        15.5     56.4         0        0
996215763     350.0     349.9        17.2     56.4         0        0
996216064     350.0     349.9        15.8     56.4         0        0
996216365     350.0     349.9        15.6     56.4         0        0
996216666     350.0     349.9        15.6     56.4         0        0
996216967     350.0     349.9        15.9     56.4         0        0
996217268     350.0     349.9        15.7     56.4         0        0
996217569     350.0     349.9        16.0     56.4         0        0
996217870     350.0     349.9        16.2     56.4         0        0
996218171     350.0     349.9        16.0     56.4         0        0
996218473     350.0     349.9        15.8     56.4         0        0
996218774     350.0     349.9        16.0     56.4         0        0
996219075     350.0     349.9        16.0     56.4         0        0
996219376     350.0     349.9        16.1     56.4         0        0
996219677     350.0     349.9        15.6     56.4         0        0
996219978     350.0     349.9        16.2     56.4         0        0
996220279     350.0     349.9        15.6     56.4         0        0
996220580     350.0     349.9        16.0     56.4         0        0
996220881     350.0     321.9       112.9     41.9      8294        0
996221183     350.0     349.9        17.6     55.4         7        0
996221484     350.0     349.9        17.0     56.4         0        0
996221785     350.0     349.9        17.3     56.4         0        0
996222086     350.0     349.9        16.8     56.4         0        0
996222387     350.0     349.9        17.0     56.4         0        0
996222688     350.0     349.9        16.9     56.4         0        0
996222989     350.0     349.9        17.3     56.4         0        0
996223290     350.0     349.9        17.0     56.4         0        0
996223591     350.0     349.9        16.7     56.4         0        0
996223893     350.0     349.9        17.1     56.4         0        0
996224194     350.0     349.9        16.6     56.4         0        0
996224495     350.0     349.9        16.8     56.4         0        0
996224796     350.0     349.9        17.5     56.4         0        0
996225097     350.0     349.9        16.8     56.4         0        0
996225398     350.0     349.9        18.5     56.4         0        0
996225699     350.0     349.9        17.6     56.4         0        0
996226000     350.0     349.9        17.0     56.4         0        0
996226301     350.0     349.9        17.6     56.4         0        0
996226602     350.0     349.9        17.6     56.4         0        0
996226904     350.0     349.9        17.6     56.4         0        0
996227205     350.0     349.9        16.2     56.4         0        0
996227506     350.0     349.9        17.1     56.4         0        0
996227807     350.0     349.9        17.2     56.4         0        0
996228108     350.0     349.9        16.5     56.4         0        0
996228409     350.0     349.9        17.1     56.4         0        0
996228710     350.0     349.9        17.1     56.4         0        0
996229011     350.0     349.9        17.7     56.4         0        0
996229312     350.0     349.9        16.2     56.4         0        0
996229613     350.0     349.9        16.2     56.4         0        0
996229915     350.0     349.9        17.2     56.4         0        0
996230216     350.0     349.9        16.9     56.4         0        0
996230517     350.0     349.9        17.1     56.4         0        0
996230818     350.0     349.9        17.1     56.4         0        0
996231119     350.0     349.9        16.4     56.4         0        0
996231420     350.0     349.9        17.3     56.4         0        0
996231721     350.0     349.9        17.0     56.4         0        0
996232022     350.0     349.9        17.2     56.4         0        0
996232323     350.0     349.9        16.3     56.4         0        0
996232624     350.0     349.9        17.2     56.4         0        0
996232926     350.0     349.9        15.3     56.4         0        0
996233227     350.0     349.9        17.2     56.4         0        0
996233528     350.0     349.9        16.8     56.4         0        0
996233829     350.0     349.9        17.0     56.4         0        0
996234130     350.0     349.9        15.6     56.4         0        0
996234431     350.0     349.9        14.9     56.4         0        0
996234732     350.0     349.9        16.6     56.4         0        0
996235033     350.0     349.9        16.9     56.4         0        0
996235334     350.0     349.9        16.7     56.4         0        0
996235635     350.0     349.9        16.4     56.4         0        0
996235937     350.0     349.9        17.8     56.4         0        0
996236238     350.0     349.9        16.9     56.4         0        0
996236539     350.0     349.9        16.3     56.4         0        0
996236840     350.0     349.9        17.1     56.4         0        0
996237141     350.0     349.9        16.6     56.4         0        0
996237442     350.0     349.9        15.3     56.4         0        0
996237743     350.0     349.9        16.4     56.4         0        0
996238044     350.0     349.9        16.8     56.4         0        0
996238345     350.0     349.9        16.7     56.4         0        0
996238646     350.0     349.9        17.4     56.4         0        0
996238948     350.0     349.9        17.4     56.4         0        0
996239249     350.0     349.9        17.3     56.4         0        0
996239550     350.0     349.9        17.8     56.4         0        0
996239851     350.0     349.9        16.9     56.4         0        0
996240152     350.0     349.9        17.0     56.4         0        0
996240453     350.0     349.9        17.8     56.4         0        0
996240754     350.0     349.9        17.6     56.4         0        0
996241055     350.0     349.9        17.8     56.4         0        0
996241356     350.0     349.9        17.1     56.4         0        0
996241657     350.0     349.9        16.9     56.4         0        0
996241959     350.0     349.9        18.0     56.4         0        0
996242260     350.0     349.9        18.1     56.4         0        0
996242561     350.0     349.9        16.9     56.4         0        0
              350.0
996243065     350.0     289.4       172.4     42.6     17967        0
996243367     350.0     349.8        18.9     50.5        42        0
996243668     350.0     349.9        15.6     56.4         0        0
996243969     350.0     349.9        16.1     56.4         0        0
996244270     350.0     349.9        16.2     56.4         0        0
996244571     350.0     349.9        16.4     56.4         0        0
996244872     350.0     349.9        16.2     56.4         0        0
996245173     350.0     349.9        15.9     56.4         0        0
996245474     350.0     349.9        15.6     56.4         0        0
996245775     350.0     349.9        16.3     56.4         0        0
996246076     350.0     349.9        16.6     56.4         0        0
996246378     350.0     349.9        15.3     56.4         0        0
996246679     350.0     349.9        16.3     56.4         0        0
996246980     350.0     349.9        17.6     56.0         3        0
996247281     350.0     349.9        17.2     56.4         0        0
996247582     350.0     349.9        16.5     56.4         0        0
996247883     350.0     349.9        16.8     56.4         0        0
996248184     350.0     349.9        16.7     56.4         0        0
996248485     350.0     349.9        15.8     56.4         0        0
996248786     350.0     349.9        17.2     56.4         0        0
996249087     350.0     349.9        15.2     56.4         0        0
996249389     350.0     349.9        16.9     56.4         0        0
996249690     350.0     349.9        16.9     56.4         0        0
996249991     350.0     349.9        16.1     56.4         0        0
996250292     350.0     349.9        17.2     56.4         0        0
996250593     350.0     349.9        15.8     56.4         0        0
996250894     350.0     349.9        16.6     56.4         0        0
996251195     350.0     349.9        16.7     56.4         0        0
996251496     350.0     349.9        15.4     56.4         0        0
996251797     350.0     349.9        16.5     56.4         0        0
996252098     350.0     349.9        16.5     56.4         0        0
996252400     350.0     349.9        16.7     56.4         0        0
996252701     350.0     349.9        16.4     56.4         0        0
996253002     350.0     349.9        16.7     56.4         0        0
996253303     350.0     349.9        16.6     56.4         0        0
996253604     350.0     349.9        16.4     56.4         0        0
996253905     350.0     349.9        16.3     56.4         0        0
996254206     350.0     349.9        16.6     56.4         0        0
996254507     350.0     349.9        15.7     56.4         0        0
996254808     350.0     349.9        17.0     56.4         0        0
996255109     350.0     349.9        15.0     56.4         0        0
996255411     350.0     349.9        15.4     56.4         0        0
996255712     350.0     349.9        16.9     56.4         0        0
996256013     350.0     349.9        16.4     56.4         0        0
996256314     350.0     349.9        16.9     56.4         0        0
996256615     350.0     349.9        17.6     56.4         0        0
996256916     350.0     349.9        16.3     56.4         0        0
996257217     350.0     349.9        16.0     56.4         0        0
996257518     350.0     349.9        16.1     56.4         0        0
996257819     350.0     349.9        16.1     56.4         0        0
996258120     350.0     349.9        15.9     56.4         0        0
996258421     350.0     349.9        17.0     56.4         0        0
996258723     350.0     349.9        15.7     56.4         0        0
996259024     350.0     349.9        16.1     56.4         0        0
996259325     350.0     349.9        16.3     56.4         0        0
996259626     350.0     349.9        16.8     56.4         0        0
996259927     350.0     349.9        16.9     56.4         0        0
996260228     350.0     349.9        17.5     56.4         0        0
996260529     350.0     349.9        16.5     56.4         0        0
996260830     350.0     349.9        16.0     56.4         0        0
996261131     350.0     349.9        16.7     56.4         0        0
996261432     350.0     349.9        16.3     56.4         0        0
996261734     350.0     349.9        15.7     56.4         0        0
996262035     350.0     349.9        15.4     56.4         0        0
996262336     350.0     349.9        16.4     56.4         0        0
996262637     350.0     349.9        15.0     56.4         0        0
996262938     350.0     349.9        15.1     56.4         0        0
996263239     350.0     349.9        15.2     56.4         0        0
996263540     350.0     349.9        15.3     56.4         0        0
996263841     350.0     349.9        16.8     56.4         0        0
996264142     350.0     349.9        16.6     56.4         0        0
996264443     350.0     349.9        16.0     56.4         0        0
996264745     350.0     349.9        16.6     56.4         0        0
996265046     350.0     349.9        15.9     56.4         0        0
996265347     350.0     349.9        15.2     56.4         0        0
996265648     350.0     349.9        16.8     56.4         0        0
996265949     350.0     349.9        16.4     56.4         0        0
996266250     350.0     349.9        15.7     56.4         0        0
996266551     350.0     349.9        16.8     56.4         0        0
996266852     350.0     349.9        16.2     56.4         0        0
996267153     350.0     349.9        17.6     56.4         0        0
996267454     350.0     349.9        17.2     56.4         0        0
996267756     350.0     349.9        15.9     56.4         0        0
996268057     350.0     349.9        16.6     56.4         0        0
996268358     350.0     349.9        16.6     56.4         0        0
996268659     350.0     349.9        16.8     56.4         0        0
996268960     350.0     349.9        16.0     56.4         0        0
996269261     350.0     349.9        16.8     56.4         0        0
996269562     350.0     349.9        16.9     56.4         0        0
996269863     350.0     349.9        16.9     56.4         0        0
996270164     350.0     349.9        17.0     56.4         0        0
996270465     350.0     349.9        17.3     56.4         0        0
996270767     350.0     349.9        17.3     56.4         0        0
996271068     350.0     349.9        16.5     56.4         0        0
996271369     350.0     349.9        17.4     56.4         0        0
996271670     350.0     349.9        17.2     56.4         0        0
996271971     350.0     349.9        16.3     56.4         0        0
996272272     350.0     349.9        16.9     56.4         0        0
996272573     350.0     349.9        16.3     56.4         0        0
996272874     350.0     349.9        16.5     56.4         0        0
996273175     350.0     349.9        17.1     56.4         0        0
996273476     350.0     349.9        17.0     56.4         0        0
996273777     350.0     349.9        16.9     56.4         0        0
996274079     350.0     349.9        15.9     56.4         0        0
996274380     350.0     349.9        16.7     56.4         0        0
996274681     350.0     349.9        16.8     56.4         0        0
996274982     350.0     349.9        16.3     56.4         0        0
996275283     350.0     349.9        18.5     56.4         0        0
996275584     350.0     349.9        16.9     56.4         0        0
996275885     350.0     349.9        16.4     56.4         0        0
996276186     350.0     349.9        16.3     56.4         0        0
996276487     350.0     349.9        17.0     56.4         0        0
996276788     350.0     349.9        17.5     56.4         0        0
996277090     350.0     349.9        16.7     56.4         0        0
996277391     350.0     349.9        15.7     56.4         0        0
996277692     350.0     349.9        16.1     56.4         0        0
996277993     350.0     349.9        16.9     56.4         0        0
996278294     350.0     349.9        16.3     56.4         0        0
996278595     350.0     349.9        16.2     56.4         0        0
996278896     350.0     349.9        16.2     56.4         0        0
996279197     350.0     349.9        16.5     56.4         0        0
996279498     350.0     349.9        16.4     56.4         0        0
996279799     350.0     349.9        16.0     56.4         0        0
996280101     350.0     349.9        16.8     56.4         0        0
996280402     350.0     349.9        16.2     56.4         0        0
996280703     350.0     349.9        16.2     56.4         0        0
996281004     350.0     349.9        17.0     56.4         0        0
996281305     350.0     349.9        16.2     56.4         0        0
996281606     350.0     349.9        17.0     56.4         0        0
996281907     350.0     349.9        16.7     56.4         0        0
996282208     350.0     349.9        16.6     56.2         1        0
996282509     350.0     349.9        17.1     56.4         0        0
996282810     350.0     349.9        15.9     56.4         0        0
996283111     350.0     349.9        16.5     56.4         0        0
996283413     350.0     349.9        16.9     56.4         0        0
996283714     350.0     349.9        16.5     56.4         0        0
996284015     350.0     349.9        16.4     56.4         0        0
996284316     350.0     349.9        16.5     56.4         0        0
996284617     350.0     349.9        16.5     56.4         0        0
996284918     350.0     349.9        16.2     56.4         0        0
996285219     350.0     349.9        17.4     56.4         0        0
996285520     350.0     349.9        17.4     56.4         0        0
996285821     350.0     349.9        16.0     56.4         0        0
996286122     350.0     349.9        16.1     56.4         0        0
996286424     350.0     349.9        15.7     56.4         0        0
996286725     350.0     349.9        16.9     56.4         0        0
996287026     350.0     349.9        17.2     56.4         0        0
996287327     350.0     349.9        16.9     56.4         0        0
996287628     350.0     349.9        16.1     56.4         0        0
996287929     350.0     349.9        16.1     56.4         0        0
996288230     350.0     349.9        16.3     56.4         0        0
996288531     350.0     349.9        16.5     56.4         0        0
996288832     350.0     349.9        15.8     56.4         0        0
996289133     350.0     349.9        16.7     56.4         0        0
996289435     350.0     349.9        15.9     56.4         0        0
996289736     350.0     349.9        17.9     56.4         0        0
996290037     350.0     349.9        17.4     56.4         0        0
996290338     350.0     349.9        16.3     56.4         0        0
996290639     350.0     349.9        16.3     56.4         0        0
996290940     350.0     349.9        17.5     56.4         0        0
996291241     350.0     349.9        17.0     56.4         0        0
996291542     350.0     349.9        15.9     56.4         0        0
996291843     350.0     349.9        16.1     56.4         0        0
996292144     350.0     349.9        16.3     56.4         0        0
996292446     350.0     349.9        16.8     56.4         0        0
996292747     350.0     349.9        17.0     56.4         0        0
996293048     350.0     349.9        17.3     56.4         0        0
996293349     350.0     349.9        17.0     56.4         0        0
996293650     350.0     349.9        16.4     56.4         0        0
996293951     350.0     349.9        16.8     56.4         0        0
996294252     350.0     349.9        16.1     56.4         0        0
996294553     350.0     349.9        16.9     56.4         0        0
996294854     350.0     349.9        16.7     56.4         0        0
996295155     350.0     349.9        18.0     56.4         0        0
996295457     350.0     349.9        16.6     56.4         0        0
996295758     350.0     349.9        15.8     56.4         0        0
996296059     350.0     349.9        16.4     56.4         0        0
996296360     350.0     349.9        16.6     56.4         0        0
996296661     350.0     349.9        16.2     56.4         0        0
996296962     350.0     349.9        16.1     56.4         0        0
996297263     350.0     349.9        16.0     56.4         0        0
996297564     350.0     349.9        16.6     56.4         0        0
996297865     350.0     349.9        15.2     56.4         0        0
996298166     350.0     349.9        16.4     56.4         0        0
996298468     350.0     349.9        17.2     56.4         0        0
996298769     350.0     349.9        16.7     56.4         0        0
996299070     350.0     349.9        16.4     56.4         0        0
996299371     350.0     349.9        17.1     56.4         0        0
996299672     350.0     349.9        18.2     56.4         0        0
996299973     350.0     349.9        18.1     56.4         0        0
996300274     350.0     349.9        17.4     56.4         0        0
996300575     350.0     349.9        19.2     56.4         0        0
996300876     350.0     349.9        17.7     56.4         0        0
996301177     350.0     349.9        17.0     56.4         0        0
996301479     350.0     349.9        17.3     56.4         0        0
996301780     350.0     349.9        17.0     56.4         0        0
996302081     350.0     349.9        17.2     56.4         0        0
996302382     350.0     349.9        16.7     56.4         0        0
996302683     350.0     349.9        16.9     56.4         0        0
996302984     350.0     349.9        17.2     56.4         0        0
996303285     350.0     349.9        16.9     56.4         0        0
996303586     350.0     349.9        17.0     56.4         0        0
996303887     350.0     349.9        17.3     56.4         0        0
996304188     350.0     349.9        17.2     56.4         0        0
996304490     350.0     349.9        17.5     56.4         0        0
996304791     350.0     349.9        16.7     56.4         0        0
996305092     350.0     349.9        16.7     56.4         0        0
996305393     350.0     349.9        16.5     56.4         0        0
996305694     350.0     349.9        16.2     56.4         0        0
996305995     350.0     349.9        15.9     56.4         0        0
996306296     350.0     349.9        16.5     56.4         0        0
996306597     350.0     349.9        16.7     56.4         0        0
996306898     350.0     349.9        17.0     56.4         0        0
996307199     350.0     343.3        68.2     47.5      1988        0
996307502     350.0     349.3        35.7     41.1       150        0
996307804     350.0     349.6        22.5     45.9        75        0
996308105     350.0     349.9        19.8     55.0        10        0
996308406     350.0     349.9        20.0     56.4         0        0
996308707     350.0     349.9        18.7     56.4         0        0
996309008     350.0     349.9        19.3     56.4         0        0
996309310     350.0     349.9        18.7     56.4         0        0
996309611     350.0     349.9        19.1     56.4         0        0
996309912     350.0     349.9        19.6     56.4         0        0
996310213     350.0     349.9        19.0     56.4         0        0
996310514     350.0     349.9        18.7     56.4         0        0
996310815     350.0     349.9        17.2     56.4         0        0
996311116     350.0     349.9        18.3     56.4         0        0
996311417     350.0     349.9        19.0     56.4         0        0
996311718     350.0     349.9        18.5     56.4         0        0
996312019     350.0     349.9        18.5     56.4         0        0
996312321     350.0     349.9        18.1     56.4         0        0
996312622     350.0     349.9        18.2     56.4         0        0
996312923     350.0     349.9        19.4     56.4         0        0
996313224     350.0     349.9        18.9     56.4         0        0
996313525     350.0     349.9        18.1     56.4         0        0
996313826     350.0     349.9        19.4     56.4         0        0
996314127     350.0     349.9        18.1     56.4         0        0
996314428     350.0     349.9        19.2     56.4         0        0
996314729     350.0     349.9        19.4     56.4         0        0
996315031     350.0     349.9        19.0     56.4         0        0
996315332     350.0     349.9        17.5     56.4         0        0
996315633     350.0     349.9        17.2     56.4         0        0
996315934     350.0     349.9        17.6     56.4         0        0
996316235     350.0     349.9        17.6     56.4         0        0
996316536     350.0     349.9        18.2     56.4         0        0
996316837     350.0     349.9        19.0     56.4         0        0
996317138     350.0     349.9        18.8     56.4         0        0
996317439     350.0     349.9        19.8     56.4         0        0
996317741     350.0     349.9        18.8     56.4         0        0
996318042     350.0     349.9        19.4     56.4         0        0
996318343     350.0     349.9        18.6     56.4         0        0
996318644     350.0     349.9        19.4     56.4         0        0
996318945     350.0     349.9        18.2     56.4         0        0
996319246     350.0     349.9        17.6     56.4         0        0
996319547     350.0     349.9        17.4     56.4         0        0
996319848     350.0     349.9        17.6     56.4         0        0
996320149     350.0     349.9        17.9     56.4         0        0
996320450     350.0     349.9        16.4     56.4         0        0
996320752     350.0     349.9        18.1     56.4         0        0
996321053     350.0     349.9        18.2     56.4         0        0
996321354     350.0     349.9        18.4     56.4         0        0
996321655     350.0     349.9        18.1     56.4         0        0
996321956     350.0     349.9        17.9     56.4         0        0
996322257     350.0     349.9        16.9     56.4         0        0
996322558     350.0     349.9        17.8     56.4         0        0
996322859     350.0     349.9        19.0     56.4         0        0
996323160     350.0     349.9        18.4     56.4         0        0
996323461     350.0     349.9        18.6     56.4         0        0
996323763     350.0     349.9        17.9     56.4         0        0
996324064     350.0     349.9        18.6     56.4         0        0
996324365     350.0     349.9        17.3     56.4         0        0
996324666     350.0     349.9        17.6     56.4         0        0
996324967     350.0     349.9        18.0     56.4         0        0
996325268     350.0     349.9        18.9     56.4         0        0
996325569     350.0     349.9        18.6     56.4         0        0
996325870     350.0     349.9        18.9     56.4         0        0
996326171     350.0     349.9        17.3     56.4         0        0
996326472     350.0     349.9        17.9     56.4         0        0
996326774     350.0     349.9        17.9     56.4         0        0
996327075     350.0     349.9        17.7     56.4         0        0
996327376     350.0     349.9        17.8     56.4         0        0
996327677     350.0     349.9        17.8     56.4         0        0
996327978     350.0     349.9        18.5     56.4         0        0
996328279     350.0     349.9        18.5     56.4         0        0
996328580     350.0     349.9        18.1     56.4         0        0
996328881     350.0     349.9        19.1     56.4         0        0
996329182     350.0     349.9        21.5     56.4         0        0
996329484     350.0     349.9        20.4     56.4         0        0
996329785     350.0     349.9        19.3     56.4         0        0
996330086     350.0     349.9        18.1     56.4         0        0
996330387     350.0     349.9        18.6     56.4         0        0
996330688     350.0     349.9        19.8     56.4         0        0
996330989     350.0     349.9        19.3     56.4         0        0
996331290     350.0     349.9        18.3     56.4         0        0
996331591     350.0     349.9        18.1     56.4         0        0
996331892     350.0     349.9        18.5     56.4         0        0
996332193     350.0     349.9        17.4     56.4         0        0
996332495     350.0     349.9        17.6     56.4         0        0
996332796     350.0     349.9        17.8     56.4         0        0
996333097     350.0     349.9        17.8     56.4         0        0
996333398     350.0     349.9        18.1     56.4         0        0
996333699     350.0     349.9        18.5     56.4         0        0
996334000     350.0     349.9        17.8     56.4         0        0
996334301     350.0     349.9        18.2     56.4         0        0
996334602     350.0     349.9        18.7     56.4         0        0
996334903     350.0     349.9        18.9     56.4         0        0
996335205     350.0     349.9        18.9     56.4         0        0
996335506     350.0     349.9        19.0     56.4         0        0
996335807     350.0     349.9        19.1     56.4         0        0
996336108     350.0     349.9        18.7     56.4         0        0
996336409     350.0     349.9        17.3     56.4         0        0
996336710     350.0     349.9        17.9     56.4         0        0
996337011     350.0     349.9        17.9     56.4         0        0
996337312     350.0     349.9        17.9     56.4         0        0
996337613     350.0     349.9        18.1     56.4         0        0
996337915     350.0     349.9        18.1     56.4         0        0
996338216     350.0     349.9        18.0     56.4         0        0
996338517     350.0     349.9        18.6     56.4         0        0
996338818     350.0     349.9        17.6     56.4         0        0
996339119     350.0     349.9        18.2     56.4         0        0
996339420     350.0     349.9        17.9     56.4         0        0
996339721     350.0     349.9        18.7     56.4         0        0
996340022     350.0     349.9        18.1     56.4         0        0
996340323     350.0     349.9        17.6     56.4         0        0
996340624     350.0     349.9        15.7     56.4         0        0
996340926     350.0     349.9        18.8     56.4         0        0
996341227     350.0     349.9        17.4     56.4         0        0
996341528     350.0     349.9        17.5     56.4         0        0
996341829     350.0     349.9        18.7     56.4         0        0
996342130     350.0     349.9        19.1     56.4         0        0
996342431     350.0     349.9        19.5     56.4         0        0
996342732     350.0     349.9        19.2     56.4         0        0
996343033     350.0     349.9        20.5     56.4         0        0
996343334     350.0     349.9        17.7     56.4         0        0
996343635     350.0     349.9        18.9     56.4         0        0
996343937     350.0     349.9        18.1     56.4         0        0
996344238     350.0     349.9        17.9     56.4         0        0
996344539     350.0     349.9        18.1     56.4         0        0
996344840     350.0     349.9        19.1     56.4         0        0
996345141     350.0     349.9        17.3     56.4         0        0
996345442     350.0     349.9        17.2     56.4         0        0
996345743     350.0     349.9        19.4     56.4         0        0
996346044     350.0     349.9        19.0     56.4         0        0
996346345     350.0     349.9        18.1     56.4         0        0
996346647     350.0     349.9        18.9     56.4         0        0
996346948     350.0     349.9        18.4     56.4         0        0
996347249     350.0     349.9        18.9     56.4         0        0
996347550     350.0     349.9        20.3     56.4         0        0
996347851     350.0     349.9        19.3     56.4         0        0
996348152     350.0     349.9        18.3     56.4         0        0
996348453     350.0     349.9        21.1     56.4         0        0
996348754     350.0     349.9        19.1     56.4         0        0
996349055     350.0     349.9        19.1     56.4         0        0
996349357     350.0     349.9        20.4     56.4         0        0
996349658     350.0     349.9        19.0     56.4         0        0
996349959     350.0     349.9        18.8     56.4         0        0
996350260     350.0     349.9        17.6     56.4         0        0
996350561     350.0     349.9        18.1     56.4         0        0
996350862     350.0     349.9        19.8     56.4         0        0
996351163     350.0     349.9        20.1     56.4         0        0
996351464     350.0     349.9        19.6     56.4         0        0
996351765     350.0     349.9        19.0     56.4         0        0
996352066     350.0     349.9        18.5     56.4         0        0
996352368     350.0     349.9        17.5     56.4         0        0
996352669     350.0     349.9        18.2     56.4         0        0
