%time       con-rate  rep-rate  rep-time(ms)  Net I/O  timo-err  oth-err
1007620307     360.0     359.9        27.3     57.7         2        0
1007620609     360.0     359.9        27.6     58.0         0        0
1007620910     360.0     359.8        28.7     56.5        10        0
1007621211     360.0     359.7        28.8     51.1        49        0
1007621512     360.0     359.6        29.6     47.9        72        0
1007621814     360.0     359.6        28.7     45.6        88        0
1007622115     360.0     359.6        29.2     45.9        86        0
1007622417     360.0     359.6        29.5     46.0        85        0
1007622718     360.0     359.6        29.6     45.8        87        0
1007623019     360.0     359.6        29.7     46.0        85        0
1007623321     360.0     359.6        26.7     46.3        83        0
1007623622     360.0     359.7        29.3     51.4        47        0
1007623924     360.0     359.7        28.2     49.4        61        0
1007624225     360.0     359.6        28.4     46.7        80        0
1007624527     360.0     359.6        27.8     46.7        80        0
1007624828     360.0     359.7        28.6     49.5        60        0
1007625129     360.0     359.7        30.0     49.5        60        0
1007625431     360.0     359.7        29.4     52.2        41        0
1007625732     360.0     359.6        28.6     48.1        70        0
1007626034     360.0     359.7        28.3     51.5        46        0
1007626335     360.0     359.7        29.2     49.5        60        0
1007626636     360.0     359.9        28.0     58.0         0        0
1007626938     360.0     359.8        28.3     53.3        33        0
1007627239     360.0     359.9        27.0     57.4         4        0
1007627540     360.0     359.8        29.1     54.8        22        0
1007627842     360.0     359.6        28.3     48.0        71        0
1007628143     360.0     359.5        34.3     45.2        91        0
1007628445     360.0     359.5        42.9     43.2       105        0
1007628746     360.0     359.6        28.1     47.5        75        0
1007629048     360.0     350.6        56.8     52.6      2353        0
1007629353     360.0     334.5       105.5     41.4      7560        0
1007629655     360.0     359.6        29.0     46.9        79        0
1007629956     360.0     359.6        29.4     47.0        78        0
1007630258     360.0     359.6        28.3     47.7        73        0
1007630559     360.0     359.6        27.7     48.3        69        0
1007630860     360.0     359.6        29.3     47.4        75        0
1007631162     360.0     359.6        30.4     46.7        80        0
1007631463     360.0     359.6        29.4     49.3        62        0
1007631765     360.0     359.6        29.2     46.2        84        0
1007632066     360.0     359.6        30.2     45.9        86        0
1007632367     360.0     359.6        28.7     47.1        77        0
1007632669     360.0     359.6        31.1     46.7        80        0
1007632970     360.0     359.6        29.0     46.3        83        0
1007633272     360.0     359.7        29.1     52.2        41        0
1007633573     360.0     359.8        28.0     53.2        34        0
1007633875     360.0     359.9        27.6     57.4         4        0
1007634176     360.0     359.8        28.0     56.0        14        0
1007634477     360.0     359.7        29.8     50.4        54        0
1007634778     360.0     359.7        28.0     49.8        58        0
1007635080     360.0     359.8        28.3     53.0        35        0
1007635381     360.0     359.6        28.8     48.0        71        0
1007635683     360.0     359.6        30.1     48.0        71        0
1007635984     360.0     359.6        30.1     46.7        80        0
1007636285     360.0     359.6        29.4     49.0        64        0
1007636587     360.0     359.7        27.9     52.4        40        0
1007636888     360.0     359.8        27.9     54.5        25        0
1007637189     360.0     359.8        29.5     53.6        31        0
1007637491     360.0     359.7        29.0     50.5        53        0
1007637792     360.0     359.7        28.8     51.2        48        0
1007638093     360.0     359.6        29.7     49.1        63        0
1007638395     360.0     359.7        28.0     51.5        46        0
1007638696     360.0     359.7        28.8     53.0        35        0
1007638997     360.0     359.7        27.4     50.1        56        0
1007639299     360.0     359.6        28.6     49.0        64        0
1007639600     360.0     359.6        28.1     47.6        74        0
1007639901     360.0     359.7        28.7     50.7        52        0
1007640203     360.0     359.7        28.4     51.5        46        0
1007640504     360.0     359.7        28.5     52.9        36        0
1007640806     360.0     359.6        29.6     46.5        82        0
1007641107     360.0     359.7        29.7     52.8        37        0
1007641408     360.0     359.7        29.4     49.8        58        0
1007641710     360.0     359.8        29.9     54.1        27        0
1007642011     360.0     359.6        29.7     47.1        77        0
1007642313     360.0     359.6        28.0     48.3        69        0
1007642614     360.0     359.8        29.5     55.6        17        0
1007642915     360.0     359.6        30.5     48.4        68        0
1007643217     360.0     359.6        28.1     49.0        64        0
1007643518     360.0     359.7        28.5     52.5        39        0
1007643819     360.0     359.7        27.5     51.2        48        0
1007644121     360.0     359.7        28.8     52.5        39        0
1007644422     360.0     359.8        28.4     54.5        25        0
1007644723     360.0     359.8        29.1     53.3        33        0
1007645025     360.0     359.7        28.4     50.7        52        0
1007645326     360.0     359.6        29.1     45.6        88        0
1007645627     360.0     359.6        28.3     47.5        75        0
1007645929     360.0     359.6        30.2     47.7        73        0
1007646230     360.0     359.6        30.4     46.5        82        0
1007646531     360.0     359.6        29.0     48.4        68        0
1007646833     360.0     359.7        28.3     49.3        62        0
1007647134     360.0     359.6        28.9     47.0        78        0
1007647436     360.0     359.6        29.1     45.9        86        0
1007647737     360.0     359.6        30.0     48.7        66        0
1007648038     360.0     359.6        29.2     49.4        61        0
1007648340     360.0     359.6        29.5     48.4        68        0
1007648641     360.0     359.7        28.4     49.9        57        0
1007648943     360.0     359.6        28.4     48.7        66        0
1007649244     360.0     359.6        29.5     47.2        77        0
1007649546     360.0     359.6        29.0     48.0        71        0
1007649847     360.0     359.6        29.3     47.0        78        0
1007650148     360.0     359.6        30.4     46.5        82        0
1007650450     360.0     359.6        30.4     46.3        83        0
1007650751     360.0     359.6        30.4     48.7        66        0
1007651053     360.0     359.7        30.0     49.8        58        0
1007651354     360.0     359.7        28.4     50.4        54        0
1007651655     360.0     359.7        28.4     50.9        50        0
1007651957     360.0     359.7        28.5     52.1        42        0
1007652258     360.0     359.7        30.4     49.5        60        0
1007652559     360.0     359.6        28.9     49.0        64        0
1007652861     360.0     359.7        29.7     50.2        55        0
1007653162     360.0     359.7        29.7     52.2        41        0
1007653463     360.0     359.9        26.9     57.8         1        0
1007653764     360.0     359.8        28.4     55.6        16        0
1007654066     360.0     359.8        28.5     55.7        16        0
1007654367     360.0     359.8        28.5     57.4         4        0
1007654669     360.0     359.8        27.5     57.0         7        0
1007654970     360.0     359.9        27.9     58.0         0        0
1007655271     360.0     359.9        27.1     58.0         0        0
1007655572     360.0     359.9        26.6     57.8         1        0
1007655873     360.0     359.9        27.5     57.8         1        0
1007656174     360.0     359.9        27.2     57.9         0        0
1007656476     360.0     359.9        26.7     58.0         0        0
1007656777     360.0     359.9        28.4     57.8         1        0
1007657078     360.0     359.9        27.3     58.0         0        0
1007657379     360.0     359.9        27.9     57.8         1        0
1007657680     360.0     359.8        28.2     57.7         2        0
1007657981     360.0     359.9        28.6     58.0         0        0
1007658282     360.0     359.8        29.2     55.7        16        0
1007658584     360.0     359.6        28.6     48.0        71        0
1007658885     360.0     359.7        28.4     51.9        43        0
1007659186     360.0     359.6        29.4     48.7        66        0
1007659488     360.0     359.6        28.8     46.7        80        0
1007659789     360.0     359.6        28.8     47.7        73        0
1007660091     360.0     359.7        28.2     49.7        59        0
1007660392     360.0     359.6        29.6     47.9        72        0
1007660693     360.0     359.7        28.0     52.3        40        0
1007660995     360.0     359.7        27.6     51.9        43        0
1007661296     360.0     359.8        28.9     57.7         2        0
1007661597     360.0     359.8        29.5     56.4        11        0
1007661898     360.0     359.7        29.9     49.8        58        0
1007662200     360.0     359.6        28.4     47.7        73        0
1007662501     360.0     359.6        28.0     49.1        63        0
1007662802     360.0     359.6        28.2     49.8        58        0
1007663104     360.0     359.6        27.7     47.3        76        0
1007663405     360.0     359.6        28.9     47.5        75        0
1007663707     360.0     359.6        27.2     46.5        82        0
1007664008     360.0     359.7        28.4     51.1        49        0
1007664309     360.0     359.7        27.7     49.8        58        0
1007664611     360.0     359.6        29.7     49.0        64        0
1007664912     360.0     359.6        27.9     47.0        78        0
1007665214     360.0     359.6        29.6     48.6        67        0
1007665515     360.0     359.7        29.0     50.5        53        0
1007665816     360.0     359.6        27.2     48.6        67        0
1007666118     360.0     359.8        27.1     54.5        25        0
1007666419     360.0     359.8        27.7     57.4         4        0
1007666720     360.0     359.9        28.0     57.8         1        0
1007667021     360.0     359.8        28.2     57.8         1        0
1007667322     360.0     359.8        30.4     56.1        13        0
1007667624     360.0     359.7        29.7     50.6        52        0
1007667925     360.0     359.8        28.9     54.3        26        0
1007668226     360.0     359.6        28.7     49.0        64        0
1007668528     360.0     359.7        28.8     51.1        49        0
1007668829     360.0     359.6        29.3     49.1        63        0
1007669130     360.0     359.6        30.3     48.6        67        0
1007669432     360.0     359.7        28.8     52.6        38        0
1007669733     360.0     359.7        28.2     50.0        57        0
1007670034     360.0     359.8        28.0     54.5        25        0
1007670336     360.0     359.9        27.7     57.7         2        0
1007670637     360.0     359.9        27.6     57.5         3        0
1007670938     360.0     359.9        28.6     57.5         3        0
1007671239     360.0     359.9        27.8     57.7         2        0
1007671540     360.0     359.9        29.5     57.8         1        0
1007671841     360.0     359.9        28.7     57.7         2        0
1007672142     360.0     359.9        28.9     57.5         3        0
1007672444     360.0     359.7        28.8     53.4        32        0
1007672745     360.0     359.7        28.7     51.1        49        0
1007673046     360.0     359.7        29.3     51.2        48        0
1007673348     360.0     359.8        27.7     54.2        27        0
1007673649     360.0     359.9        29.0     57.7         2        0
1007673950     360.0     359.8        28.2     57.7         2        0
1007674251     360.0     359.9        28.2     57.5         3        0
1007674552     360.0     359.9        28.1     57.8         1        0
1007674853     360.0     359.8        27.6     57.1         6        0
1007675155     360.0     359.9        28.0     57.7         2        0
1007675456     360.0     359.9        28.4     57.7         2        0
1007675757     360.0     359.8        28.3     56.6        10        0
1007676058     360.0     359.7        28.4     50.2        55        0
1007676360     360.0     359.7        27.9     49.0        64        0
1007676661     360.0     359.6        28.3     49.1        63        0
1007676962     360.0     359.6        28.0     48.6        67        0
1007677264     360.0     359.6        30.2     47.6        74        0
1007677565     360.0     359.6        28.7     46.9        79        0
1007677866     360.0     359.6        28.3     46.5        82        0
1007678168     360.0     359.6        29.2     46.9        79        0
1007678469     360.0     359.6        29.9     48.1        70        0
1007678771     360.0     359.6        28.7     47.4        75        0
1007679072     360.0     359.7        27.2     51.4        47        0
1007679373     360.0     359.9        28.7     57.7         2        0
1007679674     360.0     359.9        26.9     58.0         0        0
1007679976     360.0     359.9        27.4     57.3         5        0
1007680277     360.0     359.9        28.9     57.5         3        0
1007680578     360.0     359.8        27.6     54.7        23        0
1007680879     360.0     359.8        27.9     53.9        29        0
1007681180     360.0     359.9        27.1     57.7         2        0
1007681482     360.0     359.9        27.6     57.8         1        0
1007681783     360.0     359.8        28.8     57.7         2        0
1007682084     360.0     359.7        30.4     53.2        34        0
1007682385     360.0     359.7        28.4     49.7        59        0
1007682687     360.0     359.7        28.8     52.2        41        0
1007682988     360.0     359.8        28.8     55.1        20        0
1007683289     360.0     359.8        27.4     57.2         5        0
1007683590     360.0     359.8        29.8     55.1        20        0
1007683892     360.0     359.6        28.6     48.1        70        0
1007684193     360.0     359.6        29.1     47.3        76        0
1007684495     360.0     359.6        30.3     47.3        76        0
1007684796     360.0     359.6        28.9     46.0        85        0
1007685097     360.0     359.6        29.1     48.0        71        0
1007685399     360.0     359.8        28.0     53.2        34        0
1007685700     360.0     359.9        27.3     57.8         1        0
1007686001     360.0     359.8        28.6     57.1         6        0
1007686302     360.0     359.7        29.0     52.1        42        0
1007686604     360.0     359.6        29.3     47.6        74        0
1007686905     360.0     359.6        29.8     48.4        68        0
1007687207     360.0     359.6        28.5     47.6        74        0
1007687508     360.0     359.6        28.8     47.5        74        0
1007687809     360.0     359.6        28.8     46.3        83        0
1007688111     360.0     359.6        28.9     48.1        70        0
1007688412     360.0     359.6        29.6     47.3        76        0
1007688714     360.0     359.6        29.3     47.3        76        0
1007689015     360.0     359.6        28.2     49.0        64        0
1007689316     360.0     359.6        29.5     48.8        65        0
1007689618     360.0     359.6        29.3     48.3        69        0
1007689919     360.0     359.8        28.9     55.7        16        0
1007690220     360.0     359.8        28.3     55.3        19        0
1007690522     360.0     359.8        28.5     54.3        26        0
1007690823     360.0     359.8        28.7     55.4        18        0
1007691124     360.0     359.7        30.3     51.4        47        0
1007691425     360.0     359.6        29.2     46.8        80        0
1007691727     360.0     359.6        28.5     48.4        68        0
1007692028     360.0     359.6        30.3     48.3        69        0
1007692330     360.0     359.6        29.2     48.8        65        0
1007692631     360.0     359.7        28.1     52.3        40        0
1007692932     360.0     359.6        29.7     46.9        79        0
1007693234     360.0     359.7        27.7     51.3        47        0
1007693535     360.0     359.6        28.2     48.0        71        0
1007693836     360.0     359.6        29.1     46.8        80        0
1007694138     360.0     359.7        28.7     49.0        64        0
1007694439     360.0     359.7        28.9     52.3        40        0
1007694740     360.0     359.7        27.7     50.8        51        0
1007695042     360.0     359.7        29.5     52.2        41        0
1007695343     360.0     359.6        28.5     46.7        80        0
1007695644     360.0     359.6        28.6     45.8        87        0
1007695946     360.0     359.6        28.9     46.9        79        0
1007696247     360.0     359.7        27.3     49.5        60        0
1007696548     360.0     359.8        27.8     53.6        31        0
1007696849     360.0     359.7        28.4     53.0        35        0
1007697151     360.0     359.6        27.3     47.5        75        0
1007697452     360.0     359.7        29.0     49.0        64        0
1007697753     360.0     359.6        29.6     48.1        70        0
1007698055     360.0     359.7        28.0     52.1        42        0
1007698356     360.0     359.6        29.1     46.0        85        0
1007698658     360.0     359.6        28.1     46.6        81        0
1007698959     360.0     359.6        28.4     48.1        70        0
1007699261     360.0     359.7        27.5     50.8        51        0
1007699562     360.0     359.7        28.3     50.4        54        0
1007699863     360.0     359.7        29.3     49.5        60        0
1007700165     360.0     359.6        27.7     47.7        73        0
1007700466     360.0     359.6        31.3     48.4        68        0
1007700767     360.0     359.6        30.3     45.6        88        0
1007701069     360.0     359.6        30.5     46.6        81        0
1007701370     360.0     359.6        29.6     48.7        66        0
1007701671     360.0     359.6        28.1     48.8        65        0
1007701973     360.0     359.7        28.5     49.6        60        0
1007702274     360.0     359.8        27.7     55.7        16        0
1007702575     360.0     359.8        28.8     53.3        33        0
1007702877     360.0     359.8        28.3     53.8        30        0
1007703178     360.0     359.8        29.5     55.8        15        0
1007703480     360.0     359.7        29.5     51.1        49        0
1007703781     360.0     359.7        29.3     50.1        56        0
1007704082     360.0     359.7        29.4     50.9        50        0
1007704384     360.0     359.6        28.6     47.6        74        0
1007704685     360.0     359.6        29.7     46.2        84        0
1007704986     360.0     359.6        29.6     48.6        67        0
1007705288     360.0     359.6        30.3     48.1        70        0
1007705589     360.0     359.7        28.6     52.4        40        0
1007705890     360.0     359.9        28.4     57.5         3        0
1007706192     360.0     359.8        28.1     55.7        16        0
1007706493     360.0     359.8        29.2     56.6        10        0
1007706794     360.0     359.7        27.1     50.8        51        0
1007707096     360.0     359.6        28.5     47.7        73        0
1007707397     360.0     359.7        28.9     50.1        56        0
1007707698     360.0     359.7        27.7     51.1        49        0
1007708000     360.0     359.7        27.7     49.4        61        0
1007708301     360.0     359.6        27.9     49.0        64        0
1007708602     360.0     359.8        27.1     55.7        16        0
1007708903     360.0     359.8        29.3     54.4        25        0
1007709205     360.0     359.6        28.2     47.3        76        0
1007709506     360.0     359.7        29.3     49.4        61        0
1007709808     360.0     359.8        29.4     53.4        32        0
1007710109     360.0     359.6        27.4     47.5        75        0
1007710410     360.0     359.7        28.9     49.5        60        0
1007710712     360.0     359.7        29.5     50.9        50        0
1007711013     360.0     359.6        29.9     46.7        80        0
1007711315     360.0     359.7        29.2     49.7        59        0
1007711616     360.0     359.6        30.7     48.7        66        0
1007711917     360.0     359.6        30.2     47.9        72        0
1007712219     360.0     359.6        30.8     46.7        80        0
1007712520     360.0     359.6        29.8     46.3        83        0
1007712822     360.0     359.6        30.2     46.9        79        0
1007713123     360.0     359.6        29.3     46.9        79        0
1007713425     360.0     359.6        28.8     47.2        77        0
1007713726     360.0     359.6        29.1     47.9        72        0
1007714027     360.0     359.7        29.2     49.8        58        0
1007714329     360.0     359.8        28.3     52.7        37        0
1007714630     360.0     359.6        36.7     44.9        93        0
1007714932     360.0     359.5        35.0     44.1        99        0
1007715233     360.0     359.6        28.3     49.1        63        0
1007715534     360.0     343.6        86.4     47.4      4836        0
1007715836     360.0     359.3        52.9     42.2       159        0
1007716138     360.0     359.6        27.0     47.3        76        0
1007716439     360.0     359.9        27.7     57.7         2        0
1007716741     360.0     359.9        28.0     57.8         1        0
1007717042     360.0     359.9        28.2     57.8         1        0
1007717343     360.0     359.9        28.2     57.5         3        0
1007717644     360.0     359.9        29.3     57.7         2        0
1007717945     360.0     359.9        29.0     57.4         4        0
1007718246     360.0     359.9        27.2     58.0         0        0
1007718548     360.0     359.9        28.4     57.8         1        0
1007718849     360.0     359.9        27.3     58.0         0        0
1007719150     360.0     359.8        28.1     56.1        13        0
1007719451     360.0     359.7        28.7     52.3        40        0
1007719753     360.0     359.7        28.2     51.9        43        0
1007720054     360.0     359.7        26.9     49.3        62        0
1007720355     360.0     359.9        27.2     57.5         3        0
1007720656     360.0     359.9        27.5     58.0         0        0
1007720957     360.0     359.9        27.4     57.7         2        0
1007721259     360.0     359.9        27.6     57.8         1        0
1007721560     360.0     359.9        27.7     57.8         1        0
1007721861     360.0     359.8        27.5     54.5        25        0
1007722162     360.0     359.9        27.0     57.8         1        0
1007722463     360.0     359.9        27.7     57.8         1        0
1007722764     360.0     359.9        28.2     57.7         2        0
1007723066     360.0     359.9        28.2     57.8         1        0
1007723367     360.0     359.9        28.2     57.7         2        0
1007723668     360.0     359.9        27.6     57.8         1        0
1007723969     360.0     359.9        26.8     57.4         4        0
1007724270     360.0     359.8        27.2     55.3        19        0
1007724572     360.0     359.7        28.2     50.9        50        0
1007724873     360.0     359.7        27.8     52.3        40        0
1007725174     360.0     359.6        29.1     47.6        74        0
1007725475     360.0     359.6        29.3     47.9        72        0
1007725777     360.0     359.6        28.4     47.9        72        0
1007726078     360.0     359.8        27.5     55.2        20        0
1007726379     360.0     359.8        28.1     55.1        20        0
1007726681     360.0     359.8        28.6     56.1        13        0
1007726982     360.0     359.9        28.2     57.7         2        0
1007727283     360.0     359.9        28.1     57.8         1        0
1007727584     360.0     359.9        27.9     58.0         0        0
1007727886     360.0     359.9        27.9     57.5         3        0
1007728187     360.0     359.8        27.6     58.0         0        0
1007728488     360.0     359.9        28.8     58.0         0        0
1007728789     360.0     359.9        27.9     57.8         1        0
1007729090     360.0     359.9        27.1     57.7         2        0
1007729391     360.0     359.9        28.1     57.8         1        0
1007729692     360.0     359.9        27.0     58.0         0        0
1007729994     360.0     359.9        26.6     57.8         1        0
1007730295     360.0     359.9        27.7     57.8         1        0
1007730596     360.0     359.8        27.5     56.8         8        0
1007730897     360.0     359.6        28.5     47.9        72        0
1007731199     360.0     359.7        28.2     51.7        45        0
1007731500     360.0     359.8        28.4     54.2        27        0
1007731801     360.0     359.7        28.1     51.9        43        0
1007732102     360.0     359.7        28.7     52.5        39        0
1007732404     360.0     359.7        27.8     50.8        51        0
1007732705     360.0     359.6        27.0     46.9        79        0
1007733007     360.0     359.7        27.6     51.8        44        0
1007733308     360.0     359.6        28.2     48.1        70        0
1007733609     360.0     359.6        27.6     47.7        73        0
1007733911     360.0     359.7        27.4     50.5        53        0
1007734212     360.0     359.9        27.9     57.7         2        0
1007734513     360.0     359.8        27.5     54.6        24        0
1007734815     360.0     359.7        28.2     51.4        47        0
1007735116     360.0     359.6        28.5     48.6        67        0
1007735417     360.0     359.6        28.1     48.4        68        0
1007735719     360.0     359.7        28.6     49.2        63        0
1007736020     360.0     359.7        29.0     50.8        51        0
1007736321     360.0     359.8        27.7     55.7        16        0
1007736622     360.0     359.7        28.0     50.2        55        0
1007736924     370.0     369.5        36.8     44.4       108        0
1007737225     370.0     369.5        37.0     44.6       107        0
1007737527     370.0     369.5        37.1     44.7       106        0
1007737829     370.0     369.5        37.4     44.5       107        0
1007738130     370.0     369.5        38.1     44.7       106        0
1007738432     370.0     369.5        36.7     45.0       104        0
1007738733     370.0     369.5        38.3     44.4       108        0
1007739035     370.0     369.5        39.5     44.5       107        0
1007739337     370.0     369.5        38.2     44.5       107        0
1007739638     370.0     369.5        39.8     44.6       107        0
1007739940     370.0     369.5        36.8     44.4       108        0
1007740241     370.0     369.5        37.5     44.4       108        0
1007740543     370.0     369.5        37.6     44.7       106        0
1007740845     370.0     369.5        39.0     44.7       106        0
1007741146     370.0     369.5        37.3     45.1       103        0
1007741448     370.0     369.5        37.3     44.3       109        0
1007741749     370.0     369.5        37.4     44.4       108        0
1007742051     370.0     369.4        39.1     44.4       108        0
1007742352     370.0     369.5        38.2     44.3       109        0
1007742654     370.0     369.5        38.3     44.6       107        0
1007742956     370.0     369.5        38.1     44.3       109        0
1007743257     370.0     369.5        39.0     44.7       106        0
1007743559     370.0     369.5        38.2     44.4       108        0
1007743861     370.0     369.5        38.2     44.6       107        0
1007744162     370.0     369.5        38.5     44.3       109        0
1007744464     370.0     369.4        39.2     44.1       110        0
1007744765     370.0     369.5        40.1     44.6       107        0
1007745067     370.0     369.5        39.4     44.7       106        0
1007745368     370.0     369.5        39.8     44.4       108        0
1007745670     370.0     369.5        38.2     44.4       108        0
1007745972     370.0     369.5        38.8     44.3       109        0
1007746273     370.0     369.5        39.1     44.5       107        0
1007746575     370.0     369.5        38.7     44.7       106        0
1007746877     370.0     369.5        39.3     44.4       108        0
1007747178     370.0     369.5        38.0     44.7       106        0
1007747480     370.0     369.5        39.1     44.3       109        0
1007747781     370.0     369.5        39.3     44.7       106        0
1007748083     370.0     369.5        39.0     44.7       106        0
1007748385     370.0     369.5        39.3     44.3       109        0
1007748686     370.0     369.5        38.4     44.3       109        0
1007748988     370.0     369.5        36.1     44.3       109        0
1007749289     370.0     369.5        38.1     44.7       106        0
1007749591     370.0     369.5        38.9     44.4       108        0
1007749893     370.0     369.5        38.7     44.3       109        0
1007750194     370.0     369.5        38.8     44.7       106        0
1007750496     370.0     369.5        40.2     44.5       107        0
1007750798     370.0     369.5        38.5     44.4       108        0
1007751099     370.0     369.5        39.6     44.1       110        0
1007751401     370.0     369.5        38.8     44.6       107        0
1007751703     370.0     369.5        38.0     44.7       106        0
1007752004     370.0     369.5        36.9     44.3       109        0
1007752306     370.0     369.5        37.8     44.1       110        0
1007752607     370.0     369.5        40.0     44.4       108        0
1007752909     370.0     369.5        38.2     44.3       109        0
1007753210     370.0     369.5        38.1     44.4       108        0
1007753512     370.0     369.4        38.1     44.3       109        0
1007753813     370.0     369.5        37.2     44.3       109        0
1007754115     370.0     369.5        37.5     44.7       106        0
1007754417     370.0     369.5        39.2     44.4       108        0
1007754718     370.0     369.5        41.1     44.4       108        0
1007755020     370.0     369.5        40.1     44.2       109        0
1007755322     370.0     369.5        38.8     44.3       109        0
1007755623     370.0     369.5        38.8     44.6       107        0
1007755925     370.0     369.5        40.6     44.7       106        0
1007756226     370.0     369.5        39.5     44.4       108        0
1007756528     370.0     369.5        36.9     44.5       107        0
1007756830     370.0     369.5        38.1     44.4       108        0
1007757131     370.0     369.5        38.3     44.4       108        0
1007757433     370.0     369.5        40.5     44.9       105        0
1007757734     370.0     369.5        39.1     44.4       108        0
1007758036     370.0     369.5        39.0     44.4       108        0
1007758338     370.0     369.5        38.3     44.4       108        0
1007758639     370.0     369.5        37.0     44.5       107        0
1007758941     370.0     369.5        37.6     44.4       108        0
1007759243     370.0     369.5        38.6     44.4       108        0
1007759544     370.0     369.5        37.8     44.1       110        0
1007759846     370.0     369.5        36.5     44.5       107        0
1007760148     370.0     369.5        36.8     44.6       107        0
1007760449     370.0     369.5        37.3     44.8       105        0
1007760751     370.0     369.5        36.9     44.4       108        0
1007761052     370.0     369.5        38.3     44.3       109        0
1007761354     370.0     369.5        39.5     44.2       109        0
1007761656     370.0     369.5        40.4     44.3       109        0
1007761958     370.0     369.5        38.5     44.1       110        0
1007762259     370.0     369.5        40.4     44.1       110        0
1007762561     370.0     369.4        39.3     44.3       109        0
1007762863     370.0     369.5        37.6     44.3       109        0
1007763164     370.0     369.5        37.7     44.4       108        0
1007763466     370.0     369.5        38.6     44.5       107        0
1007763767     370.0     369.4        37.6     44.2       109        0
1007764069     370.0     369.5        38.6     44.7       106        0
1007764371     370.0     369.5        37.6     44.5       107        0
1007764673     370.0     369.5        37.9     44.4       108        0
1007764974     370.0     369.5        38.8     44.5       107        0
1007765276     370.0     369.5        37.6     44.8       105        0
1007765578     370.0     369.5        37.0     44.5       107        0
1007765879     370.0     369.5        38.4     44.3       109        0
1007766181     370.0     369.5        38.0     44.4       108        0
1007766483     370.0     369.5        38.6     44.3       109        0
1007766784     370.0     369.5        39.5     44.4       108        0
1007767086     370.0     369.5        39.2     44.4       108        0
1007767387     370.0     369.5        37.6     44.3       109        0
1007767689     370.0     369.5        38.1     44.3       109        0
1007767991     370.0     369.5        39.7     44.3       109        0
1007768292     370.0     369.5        37.6     44.4       108        0
1007768594     370.0     369.5        39.5     45.0       104        0
1007768896     370.0     369.5        37.9     44.4       108        0
1007769197     370.0     369.5        38.3     44.3       109        0
1007769499     370.0     369.5        37.7     44.3       109        0
1007769801     370.0     369.5        38.0     44.4       108        0
1007770102     370.0     369.5        36.9     44.6       107        0
1007770404     370.0     369.5        39.7     44.3       109        0
1007770705     370.0     369.5        38.7     44.1       110        0
1007771007     370.0     369.5        40.1     44.4       108        0
1007771308     370.0     369.5        38.2     44.7       106        0
1007771610     370.0     369.5        39.3     44.6       107        0
1007771911     370.0     369.5        39.2     44.4       108        0
1007772213     370.0     369.5        36.7     45.1       103        0
1007772515     370.0     369.5        38.4     44.8       105        0
1007772816     370.0     369.5        38.6     44.5       107        0
1007773118     370.0     369.5        38.5     44.4       108        0
1007773419     370.0     369.5        38.6     45.4       101        0
1007773721     370.0     369.5        38.2     44.7       106        0
1007774023     370.0     369.5        37.2     44.8       105        0
1007774324     370.0     369.5        37.3     44.6       107        0
1007774626     370.0     369.5        38.2     44.5       107        0
1007774927     370.0     369.5        38.4     44.7       106        0
1007775229     370.0     369.5        37.2     44.6       107        0
1007775531     370.0     369.5        37.7     44.1       110        0
1007775832     370.0     369.5        37.9     44.7       106        0
1007776134     370.0     369.5        38.8     44.8       105        0
1007776435     370.0     369.5        39.0     44.4       108        0
1007776737     370.0     369.5        38.0     44.3       109        0
1007777038     370.0     369.5        38.0     44.3       109        0
1007777340     370.0     369.5        38.6     44.4       108        0
1007777642     370.0     369.5        37.9     44.8       105        0
1007777943     370.0     369.5        38.1     44.8       105        0
1007778245     370.0     369.5        39.8     44.6       107        0
1007778546     370.0     369.5        40.0     44.4       108        0
1007778848     370.0     369.5        38.1     44.4       108        0
1007779150     370.0     369.5        38.1     44.4       108        0
1007779451     370.0     369.5        38.0     44.8       105        0
1007779753     370.0     369.5        37.9     44.6       107        0
1007780055     370.0     369.5        37.9     44.5       107        0
1007780356     370.0     369.5        37.6     44.3       109        0
1007780658     370.0     369.5        38.2     44.4       108        0
1007780960     370.0     369.5        36.7     44.8       105        0
1007781261     370.0     369.5        37.2     44.8       105        0
1007781563     370.0     369.5        36.4     44.7       106        0
1007781864     370.0     369.5        38.8     44.5       107        0
1007782166     370.0     369.5        37.0     44.6       107        0
1007782467     370.0     369.5        37.5     44.3       109        0
1007782769     370.0     369.5        38.7     44.9       105        0
1007783070     370.0     369.5        39.8     45.1       103        0
1007783372     370.0     369.5        38.0     44.1       110        0
1007783674     370.0     369.5        37.6     44.4       108        0
1007783975     370.0     369.5        37.5     44.4       108        0
1007784277     370.0     369.5        38.4     44.8       105        0
1007784578     370.0     369.5        36.7     44.6       107        0
1007784880     370.0     369.5        38.1     44.6       107        0
1007785182     370.0     369.5        39.0     44.8       105        0
1007785483     370.0     369.5        37.4     44.7       106        0
1007785785     370.0     369.5        38.5     45.0       104        0
1007786086     370.0     369.5        37.3     45.0       104        0
1007786388     370.0     369.5        37.9     45.1       103        0
1007786689     370.0     369.5        37.0     44.6       107        0
1007786991     370.0     369.5        39.3     44.4       108        0
1007787292     370.0     369.5        39.4     44.4       108        0
1007787594     370.0     369.5        39.2     45.4       101        0
1007787896     370.0     369.5        38.2     45.4       101        0
1007788197     370.0     369.5        39.2     44.6       107        0
